,Flow
2014-01-01 13:42:00,188.73
2014-01-01 13:43:00,190.61
2014-01-01 13:44:00,187.84
2014-01-01 13:45:00,188.15
2014-01-01 13:46:00,187.91
2014-01-01 13:47:00,185.98
2014-01-01 13:48:00,186.72
2014-01-01 13:49:00,185.88
2014-01-01 13:50:00,186.68
2014-01-01 13:51:00,185.84
2014-01-01 13:52:00,176.24
2014-01-01 13:53:00,183.39
2014-01-01 13:54:00,182.31
2014-01-01 13:55:00,185.44
2014-01-01 13:56:00,184.24
2014-01-01 13:57:00,182.62
2014-01-01 13:58:00,185.27
2014-01-01 13:59:00,185.2
2014-01-01 14:00:00,173.65
2014-01-01 14:01:00,187.16
2014-01-01 14:02:00,186.09
2014-01-01 14:03:00,188.16
2014-01-01 14:04:00,186.48
2014-01-01 14:05:00,186.32
2014-01-01 14:06:00,184.78
2014-01-01 14:07:00,186.09
2014-01-01 14:08:00,183.96
2014-01-01 14:09:00,184.38
2014-01-01 14:10:00,184.49
2014-01-01 14:11:00,185.27
2014-01-01 14:12:00,184.47
2014-01-01 14:13:00,182.77
2014-01-01 14:14:00,184.51
2014-01-01 14:15:00,183.16
2014-01-01 14:16:00,184.98
2014-01-01 14:17:00,187.13
2014-01-01 14:18:00,187.98
2014-01-01 14:19:00,186.36
2014-01-01 14:20:00,186.15
2014-01-01 14:21:00,182.29
2014-01-01 14:22:00,183.36
2014-01-01 14:23:00,181.54
2014-01-01 14:24:00,185.94
2014-01-01 14:25:00,185.54
2014-01-01 14:26:00,186.49
2014-01-01 14:27:00,187.02
2014-01-01 14:28:00,184.62
2014-01-01 14:29:00,184.94
2014-01-01 14:30:00,184.41
2014-01-01 14:31:00,182.52
2014-01-01 14:32:00,183.35
2014-01-01 14:33:00,184.81
2014-01-01 14:34:00,185.99
2014-01-01 14:35:00,186.42
2014-01-01 14:36:00,184.96
2014-01-01 14:37:00,183.45
2014-01-01 14:38:00,183.99
2014-01-01 14:39:00,179.51
2014-01-01 14:40:00,181.86
2014-01-01 14:41:00,181.83
2014-01-01 14:42:00,181.5
2014-01-01 14:43:00,181.6
2014-01-01 14:44:00,181.98
2014-01-01 14:45:00,182.38
2014-01-01 14:46:00,182.53
2014-01-01 14:47:00,182.99
2014-01-01 14:48:00,182.16
2014-01-01 14:49:00,184.69
2014-01-01 14:50:00,184.67
2014-01-01 14:51:00,183.91
2014-01-01 14:52:00,182.1
2014-01-01 14:53:00,169.94
2014-01-01 14:54:00,182.49
2014-01-01 14:55:00,182.82
2014-01-01 14:56:00,182.23
2014-01-01 14:57:00,181.68
2014-01-01 14:58:00,182.97
2014-01-01 14:59:00,182.16
2014-01-01 15:00:00,182.0
2014-01-01 15:01:00,181.11
2014-01-01 15:02:00,174.96
2014-01-01 15:03:00,179.13
2014-01-01 15:04:00,181.16
2014-01-01 15:05:00,180.52
2014-01-01 15:06:00,181.76
2014-01-01 15:07:00,178.35
2014-01-01 15:08:00,182.05
2014-01-01 15:09:00,180.87
2014-01-01 15:10:00,182.2
2014-01-01 15:11:00,179.18
2014-01-01 15:12:00,58.863
2014-01-01 15:13:00,17.466
2014-01-01 15:14:00,75.641
2014-01-01 15:15:00,87.129
2014-01-01 15:16:00,86.799
2014-01-01 15:17:00,86.406
2014-01-01 15:18:00,86.336
2014-01-01 15:19:00,85.85
2014-01-01 15:20:00,85.717
2014-01-01 15:21:00,85.017
2014-01-01 15:22:00,84.779
2014-01-01 15:23:00,85.254
2014-01-01 15:24:00,85.497
2014-01-01 15:25:00,80.225
2014-01-01 15:26:00,27.808
2014-01-01 15:27:00,16.251
2014-01-01 15:28:00,16.251
2014-01-01 15:29:00,16.251
2014-01-01 15:30:00,16.251
2014-01-01 15:31:00,16.251
2014-01-01 15:32:00,16.251
2014-01-01 15:33:00,16.251
2014-01-01 15:34:00,16.251
2014-01-01 15:35:00,51.45
2014-01-01 15:36:00,42.3
2014-01-01 15:37:00,41.27
2014-01-01 15:38:00,41.171
2014-01-01 15:39:00,41.27
2014-01-01 15:40:00,41.252
2014-01-01 15:41:00,41.154
2014-01-01 15:42:00,41.27
2014-01-01 15:43:00,41.252
2014-01-01 15:44:00,41.252
2014-01-01 15:45:00,40.847
2014-01-01 15:46:00,38.885
2014-01-01 15:47:00,38.856
2014-01-01 15:48:00,39.36
2014-01-01 15:49:00,39.377
2014-01-01 15:50:00,39.244
2014-01-01 15:51:00,39.377
2014-01-01 15:52:00,38.972
2014-01-01 15:53:00,39.296
2014-01-01 15:54:00,39.377
2014-01-01 15:55:00,37.849
2014-01-01 15:56:00,16.251
2014-01-01 15:57:00,39.221
2014-01-01 15:58:00,43.753
2014-01-01 15:59:00,43.753
2014-01-01 16:00:00,44.048
2014-01-01 16:01:00,184.4
2014-01-01 16:02:00,269.93
2014-01-01 16:03:00,262.21
2014-01-01 16:04:00,259.78
2014-01-01 16:05:00,257.94
2014-01-01 16:06:00,255.56
2014-01-01 16:07:00,254.48
2014-01-01 16:08:00,254.69
2014-01-01 16:09:00,246.43
2014-01-01 16:10:00,259.04
2014-01-01 16:11:00,257.35
2014-01-01 16:12:00,256.31
2014-01-01 16:13:00,246.24
2014-01-01 16:14:00,254.14
2014-01-01 16:15:00,255.48
2014-01-01 16:16:00,255.7
2014-01-01 16:17:00,255.74
2014-01-01 16:18:00,254.38
2014-01-01 16:19:00,253.98
2014-01-01 16:20:00,254.42
2014-01-01 16:21:00,253.13
2014-01-01 16:22:00,246.18
2014-01-01 16:23:00,253.99
2014-01-01 16:24:00,254.44
2014-01-01 16:25:00,251.31
2014-01-01 16:26:00,246.09
2014-01-01 16:27:00,255.67
2014-01-01 16:28:00,255.18
2014-01-01 16:29:00,255.19
2014-01-01 16:30:00,253.05
2014-01-01 16:31:00,254.11
2014-01-01 16:32:00,251.67
2014-01-01 16:33:00,253.41
2014-01-01 16:34:00,254.85
2014-01-01 16:35:00,254.9
2014-01-01 16:36:00,254.28
2014-01-01 16:37:00,252.58
2014-01-01 16:38:00,244.79
2014-01-01 16:39:00,253.06
2014-01-01 16:40:00,254.85
2014-01-01 16:41:00,256.74
2014-01-01 16:42:00,254.88
2014-01-01 16:43:00,255.06
2014-01-01 16:44:00,245.05
2014-01-01 16:45:00,254.11
2014-01-01 16:46:00,253.76
2014-01-01 16:47:00,256.26
2014-01-01 16:48:00,256.66
2014-01-01 16:49:00,256.38
2014-01-01 16:50:00,253.68
2014-01-01 16:51:00,253.58
2014-01-01 16:52:00,251.37
2014-01-01 16:53:00,245.33
2014-01-01 16:54:00,254.25
2014-01-01 16:55:00,253.73
2014-01-01 16:56:00,253.7
2014-01-01 16:57:00,253.43
2014-01-01 16:58:00,244.81
2014-01-01 16:59:00,252.2
2014-01-01 17:00:00,254.45
2014-01-01 17:01:00,255.39
2014-01-01 17:02:00,243.0
2014-01-01 17:03:00,254.42
2014-01-01 17:04:00,253.2
2014-01-01 17:05:00,253.15
2014-01-01 17:06:00,253.99
2014-01-01 17:07:00,255.24
2014-01-01 17:08:00,256.33
2014-01-01 17:09:00,256.67
2014-01-01 17:10:00,243.98
2014-01-01 17:11:00,254.58
2014-01-01 17:12:00,253.49
2014-01-01 17:13:00,253.45
2014-01-01 17:14:00,253.14
2014-01-01 17:15:00,252.56
2014-01-01 17:16:00,252.6
2014-01-01 17:17:00,253.05
2014-01-01 17:18:00,253.39
2014-01-01 17:19:00,253.75
2014-01-01 17:20:00,253.83
2014-01-01 17:21:00,254.19
2014-01-01 17:22:00,253.33
2014-01-01 17:23:00,252.73
2014-01-01 17:24:00,250.63
2014-01-01 17:25:00,252.42
2014-01-01 17:26:00,252.45
2014-01-01 17:27:00,254.63
2014-01-01 17:28:00,254.19
2014-01-01 17:29:00,253.79
2014-01-01 17:30:00,252.77
2014-01-01 17:31:00,252.39
2014-01-01 17:32:00,251.55
2014-01-01 17:33:00,251.04
2014-01-01 17:34:00,250.83
2014-01-01 17:35:00,250.5
2014-01-01 17:36:00,251.13
2014-01-01 17:37:00,250.64
2014-01-01 17:38:00,253.35
2014-01-01 17:39:00,251.83
2014-01-01 17:40:00,250.61
2014-01-01 17:41:00,250.68
2014-01-01 17:42:00,250.3
2014-01-01 17:43:00,249.13
2014-01-01 17:44:00,249.93
2014-01-01 17:45:00,250.47
2014-01-01 17:46:00,250.04
2014-01-01 17:47:00,249.79
2014-01-01 17:48:00,246.66
2014-01-01 17:49:00,248.01
2014-01-01 17:50:00,247.62
2014-01-01 17:51:00,247.5
2014-01-01 17:52:00,245.29
2014-01-01 17:53:00,247.66
2014-01-01 17:54:00,247.61
2014-01-01 17:55:00,247.92
2014-01-01 17:56:00,247.51
2014-01-01 17:57:00,245.49
2014-01-01 17:58:00,247.29
2014-01-01 17:59:00,247.76
2014-01-01 18:00:00,238.11
2014-01-01 18:01:00,245.38
2014-01-01 18:02:00,246.72
2014-01-01 18:03:00,246.28
2014-01-01 18:04:00,246.28
2014-01-01 18:05:00,241.45
2014-01-01 18:06:00,248.26
2014-01-01 18:07:00,247.54
2014-01-01 18:08:00,246.63
2014-01-01 18:09:00,245.94
2014-01-01 18:10:00,245.64
2014-01-01 18:11:00,245.37
2014-01-01 18:12:00,236.38
2014-01-01 18:13:00,244.7
2014-01-01 18:14:00,244.55
2014-01-01 18:15:00,244.96
2014-01-01 18:16:00,244.33
2014-01-01 18:17:00,244.97
2014-01-01 18:18:00,244.4
2014-01-01 18:19:00,242.9
2014-01-01 18:20:00,245.51
2014-01-01 18:21:00,244.31
2014-01-01 18:22:00,243.15
2014-01-01 18:23:00,244.75
2014-01-01 18:24:00,243.9
2014-01-01 18:25:00,245.97
2014-01-01 18:26:00,246.41
2014-01-01 18:27:00,244.25
2014-01-01 18:28:00,244.91
2014-01-01 18:29:00,243.87
2014-01-01 18:30:00,242.47
2014-01-01 18:31:00,241.26
2014-01-01 18:32:00,241.26
2014-01-01 18:33:00,240.1
2014-01-01 18:34:00,239.23
2014-01-01 18:35:00,238.85
2014-01-01 18:36:00,237.62
2014-01-01 18:37:00,238.0
2014-01-01 18:38:00,236.1
2014-01-01 18:39:00,236.35
2014-01-01 18:40:00,234.94
2014-01-01 18:41:00,234.34
2014-01-01 18:42:00,233.14
2014-01-01 18:43:00,225.75
2014-01-01 18:44:00,233.32
2014-01-01 18:45:00,234.22
2014-01-01 18:46:00,232.29
2014-01-01 18:47:00,231.67
2014-01-01 18:48:00,230.64
2014-01-01 18:49:00,198.64
2014-01-01 18:50:00,189.03
2014-01-01 18:51:00,189.74
2014-01-01 18:52:00,189.8
2014-01-01 18:53:00,188.85
2014-01-01 18:54:00,189.05
2014-01-01 18:55:00,189.18
2014-01-01 18:56:00,186.7
2014-01-01 18:57:00,187.86
2014-01-01 18:58:00,187.51
2014-01-01 18:59:00,187.3
2014-01-01 19:00:00,188.11
2014-01-01 19:01:00,187.15
2014-01-01 19:02:00,188.33
2014-01-01 19:03:00,185.71
2014-01-01 19:04:00,186.99
2014-01-01 19:05:00,187.07
2014-01-01 19:06:00,186.04
2014-01-01 19:07:00,186.94
2014-01-01 19:08:00,185.32
2014-01-01 19:09:00,186.9
2014-01-01 19:10:00,185.8
2014-01-01 19:11:00,185.56
2014-01-01 19:12:00,180.92
2014-01-01 19:13:00,183.1
2014-01-01 19:14:00,182.69
2014-01-01 19:15:00,183.66
2014-01-01 19:16:00,182.89
2014-01-01 19:17:00,183.75
2014-01-01 19:18:00,183.75
2014-01-01 19:19:00,181.82
2014-01-01 19:20:00,182.9
2014-01-01 19:21:00,182.95
2014-01-01 19:22:00,182.09
2014-01-01 19:23:00,180.72
2014-01-01 19:24:00,180.08
2014-01-01 19:25:00,182.38
2014-01-01 19:26:00,181.65
2014-01-01 19:27:00,181.31
2014-01-01 19:28:00,179.62
2014-01-01 19:29:00,179.77
2014-01-01 19:30:00,181.12
2014-01-01 19:31:00,179.66
2014-01-01 19:32:00,180.53
2014-01-01 19:33:00,180.33
2014-01-01 19:34:00,181.43
2014-01-01 19:35:00,174.87
2014-01-01 19:36:00,166.76
2014-01-01 19:37:00,180.68
2014-01-01 19:38:00,180.77
2014-01-01 19:39:00,180.36
2014-01-01 19:40:00,180.22
2014-01-01 19:41:00,181.69
2014-01-01 19:42:00,181.09
2014-01-01 19:43:00,181.78
2014-01-01 19:44:00,177.76
2014-01-01 19:45:00,80.248
2014-01-01 19:46:00,17.501
2014-01-01 19:47:00,17.501
2014-01-01 19:48:00,17.501
2014-01-01 19:49:00,17.42
2014-01-01 19:50:00,17.501
2014-01-01 19:51:00,17.501
2014-01-01 19:52:00,17.501
2014-01-01 19:53:00,17.501
2014-01-01 19:54:00,17.501
2014-01-01 19:55:00,17.501
2014-01-01 19:56:00,17.501
2014-01-01 19:57:00,17.501
2014-01-01 19:58:00,17.501
2014-01-01 19:59:00,17.501
2014-01-01 20:00:00,17.501
2014-01-01 20:01:00,17.501
2014-01-01 20:02:00,17.501
2014-01-01 20:03:00,17.501
2014-01-01 20:04:00,17.501
2014-01-01 20:05:00,17.501
2014-01-01 20:06:00,17.501
2014-01-01 20:07:00,17.501
2014-01-01 20:08:00,17.501
2014-01-01 20:09:00,17.501
2014-01-01 20:10:00,17.501
2014-01-01 20:11:00,17.501
2014-01-01 20:12:00,17.501
2014-01-01 20:13:00,17.501
2014-01-01 20:14:00,17.501
2014-01-01 20:15:00,17.501
2014-01-01 20:16:00,17.501
2014-01-01 20:17:00,17.501
2014-01-01 20:18:00,17.501
2014-01-01 20:19:00,17.501
2014-01-01 20:20:00,17.501
2014-01-01 20:21:00,17.501
2014-01-01 20:22:00,17.501
2014-01-01 20:23:00,17.501
2014-01-01 20:24:00,17.501
2014-01-01 20:25:00,17.501
2014-01-01 20:26:00,17.501
2014-01-01 20:27:00,17.501
2014-01-01 20:28:00,17.501
2014-01-01 20:29:00,17.501
2014-01-01 20:30:00,17.501
2014-01-01 20:31:00,17.501
2014-01-01 20:32:00,17.906
2014-01-01 20:33:00,17.501
2014-01-01 20:34:00,17.501
2014-01-01 20:35:00,17.588
2014-01-01 20:36:00,17.501
2014-01-01 20:37:00,17.501
2014-01-01 20:38:00,17.501
2014-01-01 20:39:00,17.501
2014-01-01 20:40:00,17.501
2014-01-01 20:41:00,17.501
2014-01-01 20:42:00,17.501
2014-01-01 20:43:00,17.501
2014-01-01 20:44:00,17.501
2014-01-01 20:45:00,17.501
2014-01-01 20:46:00,17.501
2014-01-01 20:47:00,18.022
2014-01-01 20:48:00,17.524
2014-01-01 20:49:00,17.507
2014-01-01 20:50:00,17.906
2014-01-01 20:51:00,17.501
2014-01-01 20:52:00,17.501
2014-01-01 20:53:00,17.906
2014-01-01 20:54:00,17.518
2014-01-01 20:55:00,17.605
2014-01-01 20:56:00,17.721
2014-01-01 20:57:00,17.582
2014-01-01 20:58:00,17.987
2014-01-01 20:59:00,18.12
2014-01-01 21:00:00,18.126
2014-01-01 21:01:00,18.022
2014-01-01 21:02:00,17.605
2014-01-01 21:03:00,17.941
2014-01-01 21:04:00,17.634
2014-01-01 21:05:00,18.022
2014-01-01 21:06:00,18.103
2014-01-01 21:07:00,18.103
2014-01-01 21:08:00,17.605
2014-01-01 21:09:00,17.605
2014-01-01 21:10:00,17.958
2014-01-01 21:11:00,17.588
2014-01-01 21:12:00,18.103
2014-01-01 21:13:00,18.126
2014-01-01 21:14:00,18.103
2014-01-01 21:15:00,18.126
2014-01-01 21:16:00,17.721
2014-01-01 21:17:00,18.126
2014-01-01 21:18:00,17.721
2014-01-01 21:19:00,17.721
2014-01-01 21:20:00,18.126
2014-01-01 21:21:00,18.103
2014-01-01 21:22:00,18.109
2014-01-01 21:23:00,18.126
2014-01-01 21:24:00,18.126
2014-01-01 21:25:00,18.126
2014-01-01 21:26:00,18.126
2014-01-01 21:27:00,18.126
2014-01-01 21:28:00,18.126
2014-01-01 21:29:00,18.126
2014-01-01 21:30:00,18.126
2014-01-01 21:31:00,18.126
2014-01-01 21:32:00,18.126
2014-01-01 21:33:00,18.126
2014-01-01 21:34:00,18.126
2014-01-01 21:35:00,18.126
2014-01-01 21:36:00,18.126
2014-01-01 21:37:00,18.126
2014-01-01 21:38:00,18.126
2014-01-01 21:39:00,18.126
2014-01-01 21:40:00,18.126
2014-01-01 21:41:00,18.126
2014-01-01 21:42:00,18.126
2014-01-01 21:43:00,18.126
2014-01-01 21:44:00,18.126
2014-01-01 21:45:00,18.126
2014-01-01 21:46:00,18.126
2014-01-01 21:47:00,18.126
2014-01-01 21:48:00,18.126
2014-01-01 21:49:00,18.126
2014-01-01 21:50:00,18.126
2014-01-01 21:51:00,41.368
2014-01-01 21:52:00,41.877
2014-01-01 21:53:00,42.138
2014-01-01 21:54:00,42.398
2014-01-01 21:55:00,42.074
2014-01-01 21:56:00,42.549
2014-01-01 21:57:00,42.08
2014-01-01 21:58:00,42.502
2014-01-01 21:59:00,42.329
2014-01-01 22:00:00,42.502
2014-01-01 22:01:00,42.097
2014-01-01 22:02:00,42.502
2014-01-01 22:03:00,42.578
2014-01-01 22:04:00,41.056
2014-01-01 22:05:00,43.128
2014-01-01 22:06:00,43.614
2014-01-01 22:07:00,43.128
2014-01-01 22:08:00,43.66
2014-01-01 22:09:00,43.753
2014-01-01 22:10:00,43.753
2014-01-01 22:11:00,43.822
2014-01-01 22:12:00,43.776
2014-01-01 22:13:00,43.839
2014-01-01 22:14:00,43.891
2014-01-01 22:15:00,43.753
2014-01-01 22:16:00,44.169
2014-01-01 22:17:00,44.378
2014-01-01 22:18:00,44.545
2014-01-01 22:19:00,47.752
2014-01-01 22:20:00,80.745
2014-01-01 22:21:00,82.846
2014-01-01 22:22:00,83.622
2014-01-01 22:23:00,83.35
2014-01-01 22:24:00,84.363
2014-01-01 22:25:00,85.242
2014-01-01 22:26:00,84.623
2014-01-01 22:27:00,84.959
2014-01-01 22:28:00,85.069
2014-01-01 22:29:00,85.034
2014-01-01 22:30:00,85.005
2014-01-01 22:31:00,85.439
2014-01-01 22:32:00,85.983
2014-01-01 22:33:00,84.704
2014-01-01 22:34:00,84.976
2014-01-01 22:35:00,85.514
2014-01-01 22:36:00,85.514
2014-01-01 22:37:00,85.225
2014-01-01 22:38:00,85.919
2014-01-01 22:39:00,86.064
2014-01-01 22:40:00,85.728
2014-01-01 22:41:00,85.63
2014-01-01 22:42:00,85.537
2014-01-01 22:43:00,85.688
2014-01-01 22:44:00,85.572
2014-01-01 22:45:00,85.034
2014-01-01 22:46:00,86.006
2014-01-01 22:47:00,85.624
2014-01-01 22:48:00,85.271
2014-01-01 22:49:00,84.912
2014-01-01 22:50:00,85.665
2014-01-01 22:51:00,85.306
2014-01-01 22:52:00,85.647
2014-01-01 22:53:00,85.561
2014-01-01 22:54:00,85.057
2014-01-01 22:55:00,85.572
2014-01-01 22:56:00,85.578
2014-01-01 22:57:00,84.334
2014-01-01 22:58:00,86.0
2014-01-01 22:59:00,85.115
2014-01-01 23:00:00,85.995
2014-01-01 23:01:00,86.116
2014-01-01 23:02:00,85.636
2014-01-01 23:03:00,85.474
2014-01-01 23:04:00,86.081
2014-01-01 23:05:00,85.503
2014-01-01 23:06:00,85.665
2014-01-01 23:07:00,85.109
2014-01-01 23:08:00,86.238
2014-01-01 23:09:00,84.38
2014-01-01 23:10:00,85.85
2014-01-01 23:11:00,86.325
2014-01-01 23:12:00,86.342
2014-01-01 23:13:00,86.88
2014-01-01 23:14:00,87.592
2014-01-01 23:15:00,89.131
2014-01-01 23:16:00,89.785
2014-01-01 23:17:00,89.612
2014-01-01 23:18:00,89.409
2014-01-01 23:19:00,90.52
2014-01-01 23:20:00,90.648
2014-01-01 23:21:00,91.412
2014-01-01 23:22:00,90.619
2014-01-01 23:23:00,91.007
2014-01-01 23:24:00,91.041
2014-01-01 23:25:00,91.319
2014-01-01 23:26:00,91.07
2014-01-01 23:27:00,92.482
2014-01-01 23:28:00,88.119
2014-01-01 23:29:00,91.759
2014-01-01 23:30:00,92.598
2014-01-01 23:31:00,93.148
2014-01-01 23:32:00,92.951
2014-01-01 23:33:00,93.871
2014-01-01 23:34:00,94.236
2014-01-01 23:35:00,94.19
2014-01-01 23:36:00,94.786
2014-01-01 23:37:00,94.803
2014-01-01 23:38:00,95.625
2014-01-01 23:39:00,96.227
2014-01-01 23:40:00,96.765
2014-01-01 23:41:00,96.852
2014-01-01 23:42:00,94.838
2014-01-01 23:43:00,98.021
2014-01-01 23:44:00,98.519
2014-01-01 23:45:00,98.484
2014-01-01 23:46:00,99.381
2014-01-01 23:47:00,99.549
2014-01-01 23:48:00,100.01
2014-01-01 23:49:00,100.64
2014-01-01 23:50:00,101.75
2014-01-01 23:51:00,101.26
2014-01-01 23:52:00,100.68
2014-01-01 23:53:00,101.74
2014-01-01 23:54:00,102.21
2014-01-01 23:55:00,102.15
2014-01-01 23:56:00,103.75
2014-01-01 23:57:00,103.08
2014-01-01 23:58:00,104.21
2014-01-01 23:59:00,104.2
2014-01-02 00:00:00,104.18
2014-01-02 00:01:00,104.61
2014-01-02 00:02:00,105.9
2014-01-02 00:03:00,106.01
2014-01-02 00:04:00,106.37
2014-01-02 00:05:00,106.73
2014-01-02 00:06:00,106.35
2014-01-02 00:07:00,106.01
2014-01-02 00:08:00,107.84
2014-01-02 00:09:00,106.75
2014-01-02 00:10:00,109.28
2014-01-02 00:11:00,109.86
2014-01-02 00:12:00,186.3
2014-01-02 00:13:00,202.96
2014-01-02 00:14:00,195.76
2014-01-02 00:15:00,203.99
2014-01-02 00:16:00,205.74
2014-01-02 00:17:00,205.34
2014-01-02 00:18:00,204.4
2014-01-02 00:19:00,204.64
2014-01-02 00:20:00,198.26
2014-01-02 00:21:00,207.1
2014-01-02 00:22:00,205.52
2014-01-02 00:23:00,205.54
2014-01-02 00:24:00,206.79
2014-01-02 00:25:00,205.42
2014-01-02 00:26:00,207.04
2014-01-02 00:27:00,206.56
2014-01-02 00:28:00,208.58
2014-01-02 00:29:00,208.63
2014-01-02 00:30:00,207.72
2014-01-02 00:31:00,208.0
2014-01-02 00:32:00,207.26
2014-01-02 00:33:00,207.33
2014-01-02 00:34:00,208.09
2014-01-02 00:35:00,210.17
2014-01-02 00:36:00,211.04
2014-01-02 00:37:00,210.64
2014-01-02 00:38:00,211.14
2014-01-02 00:39:00,210.65
2014-01-02 00:40:00,210.2
2014-01-02 00:41:00,211.56
2014-01-02 00:42:00,211.88
2014-01-02 00:43:00,214.21
2014-01-02 00:44:00,214.95
2014-01-02 00:45:00,214.79
2014-01-02 00:46:00,212.05
2014-01-02 00:47:00,214.09
2014-01-02 00:48:00,214.28
2014-01-02 00:49:00,213.69
2014-01-02 00:50:00,214.71
2014-01-02 00:51:00,217.85
2014-01-02 00:52:00,219.4
2014-01-02 00:53:00,218.32
2014-01-02 00:54:00,218.14
2014-01-02 00:55:00,217.61
2014-01-02 00:56:00,218.08
2014-01-02 00:57:00,217.43
2014-01-02 00:58:00,219.11
2014-01-02 00:59:00,219.34
2014-01-02 01:00:00,219.91
2014-01-02 01:01:00,219.23
2014-01-02 01:02:00,218.82
2014-01-02 01:03:00,209.98
2014-01-02 01:04:00,217.32
2014-01-02 01:05:00,218.88
2014-01-02 01:06:00,220.23
2014-01-02 01:07:00,218.98
2014-01-02 01:08:00,219.84
2014-01-02 01:09:00,220.52
2014-01-02 01:10:00,217.3
2014-01-02 01:11:00,218.34
2014-01-02 01:12:00,212.4
2014-01-02 01:13:00,209.81
2014-01-02 01:14:00,220.78
2014-01-02 01:15:00,220.72
2014-01-02 01:16:00,219.96
2014-01-02 01:17:00,220.62
2014-01-02 01:18:00,218.27
2014-01-02 01:19:00,220.12
2014-01-02 01:20:00,220.48
2014-01-02 01:21:00,220.67
2014-01-02 01:22:00,219.6
2014-01-02 01:23:00,220.75
2014-01-02 01:24:00,220.64
2014-01-02 01:25:00,221.33
2014-01-02 01:26:00,219.87
2014-01-02 01:27:00,220.63
2014-01-02 01:28:00,221.19
2014-01-02 01:29:00,221.25
2014-01-02 01:30:00,221.67
2014-01-02 01:31:00,221.44
2014-01-02 01:32:00,221.37
2014-01-02 01:33:00,212.79
2014-01-02 01:34:00,221.13
2014-01-02 01:35:00,217.46
2014-01-02 01:36:00,214.19
2014-01-02 01:37:00,222.85
2014-01-02 01:38:00,222.29
2014-01-02 01:39:00,213.73
2014-01-02 01:40:00,221.89
2014-01-02 01:41:00,221.45
2014-01-02 01:42:00,222.86
2014-01-02 01:43:00,223.8
2014-01-02 01:44:00,223.0
2014-01-02 01:45:00,222.59
2014-01-02 01:46:00,222.32
2014-01-02 01:47:00,221.38
2014-01-02 01:48:00,221.67
2014-01-02 01:49:00,222.31
2014-01-02 01:50:00,224.1
2014-01-02 01:51:00,223.93
2014-01-02 01:52:00,223.56
2014-01-02 01:53:00,222.4
2014-01-02 01:54:00,222.02
2014-01-02 01:55:00,221.41
2014-01-02 01:56:00,221.11
2014-01-02 01:57:00,222.19
2014-01-02 01:58:00,215.27
2014-01-02 01:59:00,223.23
2014-01-02 02:00:00,223.7
2014-01-02 02:01:00,223.09
2014-01-02 02:02:00,221.97
2014-01-02 02:03:00,221.38
2014-01-02 02:04:00,222.03
2014-01-02 02:05:00,222.47
2014-01-02 02:06:00,224.76
2014-01-02 02:07:00,221.49
2014-01-02 02:08:00,221.91
2014-01-02 02:09:00,222.31
2014-01-02 02:10:00,221.97
2014-01-02 02:11:00,221.02
2014-01-02 02:12:00,221.78
2014-01-02 02:13:00,222.62
2014-01-02 02:14:00,222.51
2014-01-02 02:15:00,222.62
2014-01-02 02:16:00,212.93
2014-01-02 02:17:00,221.67
2014-01-02 02:18:00,221.01
2014-01-02 02:19:00,218.25
2014-01-02 02:20:00,222.6
2014-01-02 02:21:00,224.83
2014-01-02 02:22:00,215.71
2014-01-02 02:23:00,221.76
2014-01-02 02:24:00,222.73
2014-01-02 02:25:00,222.47
2014-01-02 02:26:00,221.85
2014-01-02 02:27:00,222.06
2014-01-02 02:28:00,223.02
2014-01-02 02:29:00,222.43
2014-01-02 02:30:00,221.76
2014-01-02 02:31:00,221.62
2014-01-02 02:32:00,221.67
2014-01-02 02:33:00,222.04
2014-01-02 02:34:00,214.84
2014-01-02 02:35:00,221.69
2014-01-02 02:36:00,221.73
2014-01-02 02:37:00,221.73
2014-01-02 02:38:00,222.24
2014-01-02 02:39:00,222.59
2014-01-02 02:40:00,221.48
2014-01-02 02:41:00,221.97
2014-01-02 02:42:00,221.81
2014-01-02 02:43:00,221.86
2014-01-02 02:44:00,221.97
2014-01-02 02:45:00,221.51
2014-01-02 02:46:00,222.06
2014-01-02 02:47:00,221.41
2014-01-02 02:48:00,221.25
2014-01-02 02:49:00,221.24
2014-01-02 02:50:00,214.47
2014-01-02 02:51:00,221.73
2014-01-02 02:52:00,220.88
2014-01-02 02:53:00,221.82
2014-01-02 02:54:00,222.41
2014-01-02 02:55:00,221.78
2014-01-02 02:56:00,222.38
2014-01-02 02:57:00,221.89
2014-01-02 02:58:00,222.35
2014-01-02 02:59:00,221.89
2014-01-02 03:00:00,221.56
2014-01-02 03:01:00,222.0
2014-01-02 03:02:00,221.81
2014-01-02 03:03:00,222.11
2014-01-02 03:04:00,221.51
2014-01-02 03:05:00,222.36
2014-01-02 03:06:00,222.9
2014-01-02 03:07:00,222.43
2014-01-02 03:08:00,220.82
2014-01-02 03:09:00,221.92
2014-01-02 03:10:00,222.8
2014-01-02 03:11:00,222.26
2014-01-02 03:12:00,213.5
2014-01-02 03:13:00,222.46
2014-01-02 03:14:00,213.67
2014-01-02 03:15:00,220.28
2014-01-02 03:16:00,222.29
2014-01-02 03:17:00,221.53
2014-01-02 03:18:00,221.92
2014-01-02 03:19:00,221.74
2014-01-02 03:20:00,222.21
2014-01-02 03:21:00,217.59
2014-01-02 03:22:00,221.33
2014-01-02 03:23:00,221.99
2014-01-02 03:24:00,222.18
